Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,description_wiki
13863,Denki Blocks!,GBA,2001.0,Puzzle,Rage Software,0.03,0.01,0.0,0.0,0.04,"Denki Blocks!
Développeur
Denki
Éditeur
Game Boy Color :
Rage Software
Game Boy Advance :
EUR Rage Software
AN Majesco Entertainment
JAP Global A
Téléphone mobile :
I-Play
Date de sortie
Game Boy Color :
FR 18 octobre 20011
Game Boy Advance :
FR 31 octobre 20012
Téléphone mobile :
13 juin 20033
Genre
Puzzle
Mode de jeu
Solo et multijoueur
Plateforme
Game Boy Color, Game Boy Advance, téléphone mobile, PlayStation Portable
Évaluation
PEGI : 3+ ?2
modifier - modifier le code - modifier Wikidata"
13864,A Ressha de Ikou DS,DS,2009.0,Simulation,ArtDink,0.0,0.0,0.04,0.0,0.04,no_data
13865,Harukanaru Toki no Naka de 4: Aizouban,PSP,2010.0,Role-Playing,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,no_data
13866,Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,PSV,2015.0,Role-Playing,Experience Inc.,0.0,0.0,0.04,0.0,0.04,no_data
13867,Colin McRae Rally 3,XB,2002.0,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,"Colin McRae Rally 3
Développeur
Codemasters
Éditeur
Codemasters
Date de sortie
PlayStation 2, Xbox
EUR : 25 octobre 2002
USA : 22 avril 2003
PC (Windows)
EUR : 13 juin 2003
USA : 13 juin 2003
Genre
Course
Mode de jeu
Solo
Plateforme
PlayStation 2, Xbox, PC
Langue
Français
Évaluation
PEGI : 3+ ?
.
Colin McRae Rally
Colin McRae Rally 2.0 (2000) Colin McRae Rally 04 (2003)
modifier - modifier le code - modifier Wikidata"
13868,Ballistic,PS,1999.0,Puzzle,Atari,0.02,0.01,0.0,0.0,0.04,"Ballistic
Données clés
Titre québécois Ecks contre Sever : Affrontement mortel
Titre original Ballistic: Ecks vs. Sever
Réalisation Wych Kaosayananda
Scénario Alan B. McElroy
Acteurs principaux
Antonio Banderas
Lucy Liu
Gregg Henry
Sociétés de production Franchise Pictures
Chris Lee Productions
MHF Erste Academy Film GmbH & Co. Produktions KG
Pays de production États-Unis
Allemagne
Genre Action
Durée 91 minutes
Sortie 2002
Pour plus de détails, voir Fiche technique et Distribution"
13869,Paddington: Adventures in London,3DS,2015.0,Puzzle,Koch Media,0.0,0.04,0.0,0.0,0.04,no_data
13870,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PSV,2016.0,Misc,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,no_data
13871,Caesar IV,PC,2006.0,Strategy,Vivendi Games,0.0,0.03,0.0,0.01,0.04,"Caesar IV
Développeur
Tilted Mill
Éditeur
Sierra Entertainment
Réalisateur
Chris Beatrice
Compositeur
Keith Zizza
Date de sortie
13 octobre 2006 (Europe)
26 septembre 2006 (États-Unis)1
Franchise
Caesar (d)
Genre
Gestion
Mode de jeu
Un joueur, multijoueur
Plateforme
Windows
Langue
Français
Version
1.22
Évaluation
ESRB : E10+ ?
OFLC (AU) : PG ?
PEGI : 12+ ?
modifier - modifier le code - modifier Wikidata"
13872,Sega Rally 2006,PS2,,Racing,Unknown,0.0,0.0,0.04,0.0,0.04,no_data
13873,Song of the Deep,XOne,2016.0,Action,Insomniac Games,0.03,0.0,0.0,0.0,0.04,"Song of the Deep
Logo du jeu.
Développeur
Insomniac Games
Éditeur
GameStop
Distributeur
GameStop (vente au détail : PS4, XBO)
Scénariste
GameStop (vente au détail : PS4, XBO)
Compositeur
Jonathan Wandag
Date de sortie
Windows1
INT : 12 juillet 2016

PlayStation 41
USA : 12 juillet 2016
BRA : 12 juillet 2016
AUS : 19 juillet 2016
EUR : 19 juillet 2016
NZL : 19 juillet 2016

Xbox One1
USA : 12 juillet 2016
AUS : 19 juillet 2016
BRA : 19 juillet 2016
EUR : 19 juillet 2016
NZL : 19 juillet 2016
Genre
Metroidvania
Mode de jeu
Solo
Plateforme
Windows, PlayStation 4 (dont PSN), Xbox One (dont XBLA)
Langue
Multilingue
Évaluation
ESRB : E10+ ?
PEGI : 7 ?
Site web
Song of the Deep
modifier - modifier le code - modifier Wikidata"
13874,I'm A Celebrity: Get Me Out of Here!,DS,2009.0,Misc,Mindscape,0.0,0.04,0.0,0.0,0.04,no_data
13875,Gundam Battle Online,DC,2001.0,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,"Gundam Battle Online
Développeur
Bandai
Éditeur
Bandai
Date de sortie
JAP : 28 juin 2001
Genre
Action
Mode de jeu
Un joueur
Plateforme
Console(s) :
Dreamcast
modifier - modifier le code - modifier Wikidata"
13876,Harry Potter and the Order of the Phoenix,PC,2007.0,Action,Electronic Arts,0.0,0.03,0.0,0.01,0.04,"Square Grimmaurd, emplacement du QG de l'Ordre du Phénix à Londres, visible dans les films."
13877,Shonen Jump's One Piece: Grand Adventure,GC,2006.0,Fighting,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04,"Shonen Jump's
One Piece
Grand Adventure
Développeur
Ganbarion
Éditeur
Namco Bandai
Date de sortie
USA : 29 août 2006
EUR : 22 septembre 2006
Franchise
Liste de jeux vidéo One Piece
Genre
Action
Mode de jeu
Seul ou multijoueur.
Plateforme
PlayStation 2, GameCube
Évaluation
PEGI : 12+ ?
modifier - modifier le code - modifier Wikidata"
13878,Holly Hobbie & Friends,DS,2007.0,Misc,Majesco Entertainment,0.04,0.0,0.0,0.0,0.04,no_data
13879,Kevin Van Dam: Big Bass Challenge,Wii,2010.0,Sports,Zoo Games,0.04,0.0,0.0,0.0,0.04,no_data
13880,Stolen,PS2,2005.0,Action,Hip Interactive,0.02,0.01,0.0,0.0,0.04,"12 Heures
Données clés
Titre québécois Kidnappée
Titre original Stolen
Réalisation Simon West
Scénario David Guggenheim
Acteurs principaux
Nicolas Cage
Malin Åkerman
Josh Lucas
Sociétés de production Millennium Films
Saturn Films
Nu Image Films
Wonderland Sound and Vision
Simon West Productions
Nu Boyana Film Studios
Pays de production États-Unis
Genre Action
Durée 96 minutes
Sortie 2012
Pour plus de détails, voir Fiche technique et Distribution"
13881,Monster High: New Ghoul in School,X360,2015.0,Action,Little Orbit,0.0,0.04,0.0,0.0,0.04,no_data
13882,Glacier2,Wii,2009.0,Racing,Zoo Games,0.04,0.0,0.0,0.0,0.04,no_data
13883,Rugby Challenge 3,PS4,2016.0,Sports,Alternative Software,0.0,0.03,0.0,0.01,0.04,"Cet article ne cite pas suffisamment ses sources (février 2018).
Si vous disposez d'ouvrages ou d'articles de référence ou si vous connaissez des sites web de qualité traitant du thème abordé ici, merci de compléter l'article en donnant les références utiles à sa vérifiabilité et en les liant à la section « Notes et références »
En pratique : Quelles sources sont attendues ? Comment ajouter mes sources ?"
13884,Memories Off 6: T-Wave,PS2,2008.0,Adventure,5pb,0.0,0.0,0.04,0.0,0.04,no_data
13885,Superstars V8 Racing,PS3,2009.0,Racing,Black Bean Games,0.0,0.02,0.0,0.01,0.04,no_data
13886,Halo: Combat Evolved,PC,2003.0,Shooter,Microsoft Game Studios,0.01,0.02,0.0,0.01,0.04,"Pour les articles homonymes, voir Halo."
13887,Hatsune Miku: Project Diva X,PS4,2016.0,Misc,Sega,0.01,0.0,0.02,0.0,0.04,no_data
13888,Bullet Girls 2,PSV,2016.0,Action,D3Publisher,0.0,0.0,0.04,0.0,0.04,no_data
13889,Famicom Remix Best Choice,3DS,2015.0,Action,Nintendo,0.0,0.0,0.04,0.0,0.04,no_data
13890,Pro Race Driver,XB,2003.0,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,no_data
13891,Sleepover Party,Wii,2009.0,Misc,Ubisoft,0.03,0.0,0.0,0.0,0.04,no_data
13892,100 Classic Games,DS,2011.0,Misc,Rondomedia,0.0,0.03,0.0,0.0,0.04,no_data
13893,Ide Yosuke no Mahjong Kazoku,PS,1995.0,Misc,Seta Corporation,0.0,0.0,0.04,0.0,0.04,no_data
13894,Richard Burns Rally,PC,2004.0,Racing,SCi,0.0,0.03,0.0,0.01,0.04,"R. Burns Rally s'inspire du véritable championnat du monde des rallyes. Ici, un cliché du rallye d'Australie en 2006."
13895,WRC: FIA World Rally Championship,PSP,2005.0,Racing,Sony Computer Entertainment,0.02,0.01,0.0,0.01,0.04,"WRC
FIA World Rally Championship
Développeur
Traveller's Tales
Éditeur
SCEE
Date de sortie
23 novembre 2005
Franchise
World Rally Championship
Genre
Course
Mode de jeu
Un joueur, multijoueur
Plateforme
PlayStation Portable
Évaluation
PEGI : 3+ ?
modifier - modifier le code - modifier Wikidata"
13896,Quiz Mobile Gundam: Toi Senshi DX,PSP,2006.0,Puzzle,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,no_data
13897,R-Type Command (correct US sales),PSP,2007.0,Strategy,Rising Star Games,0.04,0.0,0.0,0.0,0.04,no_data
13898,E.T. The Extra-Terrestrial: Interplanetary Mission,PS,2001.0,Platform,Ubisoft,0.02,0.01,0.0,0.0,0.04,no_data
13899,Story Hour: Fairy Tales,Wii,2008.0,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.04,no_data
13900,Dynasty Warriors Vol. 2 (JP sales),PSP,2006.0,Action,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,no_data
13901,Countdown Vampires,PS,1999.0,Adventure,Namco Bandai Games,0.02,0.01,0.0,0.0,0.04,no_data
13902,Crypt Killer,PS,1997.0,Shooter,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.04,"Crypt Killer
Développeur
Konami
Éditeur
Konami
Compositeur
Yuji Takenouchi (en)
Date de sortie
PlayStation
JAP : 7 mars 19971
Genre
Light gun shooter
Plateforme
Arcade, Saturn, PlayStation, Microsoft Windows
modifier - modifier le code - modifier Wikidata"
13903,Tokumei Sentai Go-Busters,DS,2012.0,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,"Tokumei Sentai Go-Busters
Données clés
Titre original 特命戦隊ゴーバスターズ
Translittération Tokumei Sentai Gō-Basutāzu
Genre Sentai
Création Saburo Hatte / Yatsude (pseudonyme pour Toei Cie Ltd.)
Production Toei Cie Ltd, Toei Agency, Bandai, TV Asahi
Pays d'origine Japon
Chaîne d'origine TV Asahi
Nb. de saisons 1
Nb. d'épisodes 50
Durée 25 minutes
Diff. originale 26 février 2012 – 10 février 2013
Gokaigers
Kyoryugers
modifier - modifier le code - voir Wikidata (aide)"
13904,Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!,PS2,2002.0,Sports,Enix Corporation,0.0,0.0,0.04,0.0,0.04,no_data
13905,The Treasures of Montezuma,DS,2010.0,Puzzle,Foreign Media Games,0.02,0.02,0.0,0.0,0.04,no_data
13906,Saints Row 2,PC,2009.0,Action,THQ,0.0,0.03,0.0,0.01,0.04,"Saints Row 2
Développeur
Volition, Inc.
CD Projekt Localisation Centre (Windows)
Éditeur
THQ
Producteur
Greg Donovan
Date de sortie
PlayStation 3 & Xbox 360
AN : 14 octobre 2008
AUS : 16 octobre 2008
EUR : 17 octobre 2008
JAP : 4 décembre 2008

Microsoft Windows
AN : 5 janvier 2009
EUR : 23 janvier 2009

Linux
INT : 15 avril 2016
Genre
GTA-like
Mode de jeu
Un joueur, multijoueur
Plateforme
Ordinateur(s) :
Windows, Linux
Console(s) :
PlayStation 3, Xbox 360
Langue
Multilingue
Moteur
Havok
Évaluation
ESRB : M ?
PEGI : 18+ ?
Site web
www.saintsrow.com, www.saintsrow.com/fr, www.saintsrow.com/es, www.saintsrow.com/de, www.saintsrow.com/it, www.saintsrow.com/jp
Saints Row
Saints Row (2006) The Third (2011)
modifier - modifier le code - modifier Wikidata"
13907,Harry Potter and the Prisoner of Azkaban,PC,2004.0,Action,Electronic Arts,0.0,0.03,0.0,0.01,0.04,Couloir des chambres du Chaudron Baveur dans le film Harry Potter et le Prisonnier d'Azkaban.
13908,Battle Hunter,PS,1999.0,Strategy,Midas Interactive Entertainment,0.02,0.01,0.0,0.0,0.04,no_data
13909,PO'ed,PS,1996.0,Shooter,Time Warner Interactive,0.02,0.01,0.0,0.0,0.04,no_data
13910,Heathcliff! Frantic Foto,DS,2010.0,Misc,Storm City Games,0.04,0.0,0.0,0.0,0.04,no_data
13911,Adidas Power Soccer,PS,1996.0,Sports,Psygnosis,0.02,0.01,0.0,0.0,0.04,"Adidas Power Soccer
Genre
Football
Développeur
Psygnosis France, Shen Technologies
Éditeur
Psygnosis
Premier jeu
1996 : Adidas Power Soccer
Plate-forme
PlayStation, Windows
modifier - modifier le code - modifier Wikidata"
13912,LEGO Jurassic World,PC,2015.0,Action,Warner Bros. Interactive Entertainment,0.0,0.04,0.0,0.0,0.04,"Pour les articles homonymes, voir Jurassic World (homonymie)."
13913,Secret Files 2: Puritas Cordis,PC,2009.0,Adventure,Deep Silver,0.0,0.03,0.0,0.01,0.04,"Secret Files 2
Puritas Cordis
Développeur
Fusionsphere Systems
Keen Games (Wii, DS)
Éditeur
Deep Silver
Date de sortie
PC :
29 août 20081
7 mai 20092
8 mai 20093
8 mai 20094
avril-mai 20095
mai 20096
20 mai 20097
juillet 20098
2009
Genre
Aventure en pointer-et-cliquer
Mode de jeu
Solo
Plateforme
PC (Windows), Wii, Nintendo DS
Langue
Anglais, français, allemand, italien, espagnol
Évaluation
PEGI : 12 ?
Site web
www.secretfiles-game.com
Secret Files (en)
Secret Files: Tunguska Secret Files 3
modifier - modifier le code - modifier Wikidata"
13914,Darklight Conflict,PS,1997.0,Simulation,Electronic Arts,0.02,0.01,0.0,0.0,0.04,"Darklight Conflict
Développeur
Rage Software
Éditeur
Electronic Arts
Date de sortie
PC
AN 30 mars 1997
PlayStation
AN 30 juin 1997
EUR Juin 1997
Saturn
AN 1997
EUR 1997
Genre
Combat spatial
Mode de jeu
Solo, multijoueur
Plateforme
Ordinateur(s) :
DOS, Windows
Console(s) :
Saturn, PlayStation
modifier - modifier le code - modifier Wikidata"
13915,Dragon Ball: Advanced Adventure,GBA,2004.0,Action,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04,"Dragon Ball
Advanced Adventure
Développeur
Dimps
Éditeur
Atari Inc.
Date de sortie
18 novembre 2004
17 juin 2005
6 juin 2006
Genre
Action-aventure
Mode de jeu
Un à deux joueurs.
Plateforme
Game Boy Advance
Langue
Textes en français, voix en japonais.
Évaluation
PEGI : 3+ ?
Site web
www.banpresto-game.com/dgbadav
modifier - modifier le code - modifier Wikidata"
13916,Art of Fighting 3: The Path of the Warrior,NG,1996.0,Fighting,SNK,0.0,0.0,0.04,0.0,0.04,"Pour les articles homonymes, voir Art of Fighting."
13917,Rabbids Land,WiiU,2012.0,Misc,Ubisoft,0.02,0.01,0.0,0.0,0.04,no_data
13918,Civilization Beyond Earth: Rising Tide,PC,2015.0,Strategy,Take-Two Interactive,0.0,0.04,0.0,0.0,0.04,no_data
13919,The Ripping Friends,GBA,2002.0,Action,THQ,0.03,0.01,0.0,0.0,0.04,no_data
13920,Rodea the Sky Soldier,3DS,2015.0,Action,Nippon Ichi Software,0.03,0.0,0.0,0.0,0.04,"↑
a et b (en) David Fernandes, « Press Release: NISA Announces New Release Date & Launch Edition For Rodea The Sky Soldier » [archive], Oprainfall, 10 juin 2015 (consulté le 6 juillet 2015)
↑
a et b (en) Thomas NGamer Staff, « Wii Preview: Rodea the Sky Soldier: Gameplay Preview - ComputerAndVideoGames.com: » [archive], Computer and Video Games, 19 mars 2011 (consulté le 13 juillet 2011)
↑ (en) Andy Robinson, « Yuji Naka Interview » [archive], Computer and Video Games, 11 octobre 2010 (consulté le 13 juillet 2011)
↑ (en) Thomas East, « Sonic creator's first 3DS game revealed » [archive], Official Nintendo Magazine, 19 janvier 2011 (consulté le 13 juillet 2011)
↑ (en) Spencer, « Rodea The Sky Soldier Is Complete, We’re Waiting For Kadokawa To Publish It » [archive], Siliconera, 23 septembre 2011 (consulté le 24 février 2012)
↑ (en) Johnathan Holmes, « XSeed keen on Earth Seeker and Rodea, less keen on 3DS -Destructoid » [archive], Destructoid, 9 juillet 2011 (consulté le 24 février 2012)
↑ (en) Michael McWhertor, « Yuji Naka's missing Wii game 'Rodea the Sky Soldier' still in limbo » [archive], Polygon, 20 septembre 2012 (consulté le 2 août 2013)
↑ (en) « Galaga Defense From Bandai Namco? Rodea: The Sky Soldier Also Re-trademarked In Japan » [archive]
↑ (en) « Rodea: The Sky Soldier - Prope updates their page, initial Wii U run contains Wii version » [archive], Go Nintendo, 14 novembre 2014 (consulté le 17 janvier 2015)
↑ (ja) « Wii U/3DS向け新作アクション「ロデア・ザ・スカイソルジャー」が，2015年春に発売決定。天空の大地を舞台にした""スカイ・アドベンチャー"" - 4Gamer.net » [archive]"
13921,Konami Arcade Classics,PS,1999.0,Misc,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.04,no_data
13922,Hunter x Hunter: Wonder Adventure,PSP,2012.0,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,no_data
13923,Super Army War,GBA,2005.0,Action,Flashpoint Games,0.03,0.01,0.0,0.0,0.04,"Glory Days
The Essence of War
Développeur
ODenis Studio
Éditeur
AN Atlus
EUR Neko Entertainment
Compositeur
Raphaël Gesqua
Date de sortie
AN 22 février 2005
EUR 3 décembre 2005
Genre
Shoot 'em up
Mode de jeu
Solo
Plateforme
Game Boy Advance
modifier - modifier le code - modifier Wikidata"
13924,Ao no Exorcist: Genkoku no Labyrinth,PSP,2012.0,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,no_data
13925,Don Bradman Cricket 14,XOne,2015.0,Sports,Tru Blu Entertainment,0.0,0.04,0.0,0.0,0.04,no_data
13926,Echo Night Beyond,PS2,2004.0,Adventure,Indie Games,0.02,0.01,0.0,0.0,0.04,no_data
13927,Minna no Chizu,PSP,2006.0,Misc,Zenrin,0.0,0.0,0.04,0.0,0.04,no_data
13928,Doom II: Hell on Earth,GBA,2002.0,Shooter,Activision,0.03,0.01,0.0,0.0,0.04,Articles détaillés : Final Doom et Doom 64.
13929,Taikou Risshiden V,PSP,2009.0,Strategy,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,no_data
13930,Shin Hayarigami,PS3,2014.0,Adventure,Nippon Ichi Software,0.0,0.0,0.04,0.0,0.04,no_data
13931,Jikkyou Powerful Major League,GC,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,no_data
13932,Train Simulator 2016,PC,2015.0,Simulation,Unknown,0.0,0.04,0.0,0.0,0.04,"Cet article a besoin d’être illustré (en discuter) (juin 2021).
Pour améliorer cet article, des médias (images, animations, vidéos, sons) sous licence libre ou du domaine public sont les bienvenus.
Si vous êtes l’auteur d’un média que vous souhaitez partager, importez-le. Si vous n’êtes pas l’auteur, vous pouvez néanmoins faire une demande de libération d’image à son auteur."
13933,Corpse Party: Blood Covered - Repeated Fear,3DS,2015.0,Adventure,5pb,0.0,0.0,0.04,0.0,0.04,no_data
13934,Suzumiya Haruhi no Tsuisou,PSP,2011.0,Adventure,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,no_data
13935,Zoo Hospital,DS,2007.0,Simulation,Eidos Interactive,0.03,0.0,0.0,0.0,0.04,no_data
13936,Evolution Skateboarding,GC,2002.0,Sports,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04,"Evolution Skateboarding
Développeur
Konami Computer Entertainment Osaka
Éditeur
Konami
Date de sortie
AN 9 octobre 2002 (PS2)
AN 17 novembre 2002 (GC)
JAP 12 décembre 2002
EUR 21 février 2003
Genre
Sport (skateboard)
Mode de jeu
Solo, multijoueur
Plateforme
GameCube, PlayStation 2
modifier - modifier le code - modifier Wikidata"
13937,Greg Hastings' Tournament Paintball Max'd,DS,2006.0,Shooter,Activision,0.03,0.0,0.0,0.0,0.04,no_data
13938,The Idolm@ster: Must Songs - Red Board / Blue Board,PSV,2015.0,Misc,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,no_data
13939,Jikkyou World Soccer 2002,PS2,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,no_data
13940,Tenshou Gakuen Gekkouroku,PS2,2006.0,Adventure,Asmik Ace Entertainment,0.0,0.0,0.04,0.0,0.04,no_data
13941,Ski-Doo Snowmobile Challenge,X360,2009.0,Racing,Valcon Games,0.03,0.0,0.0,0.0,0.04,no_data
13942,Aquanaut's Holiday: Kakusareta Kiroku,PS3,2008.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,no_data
13943,Real Soccer 2008,DS,2007.0,Sports,Ubisoft,0.03,0.0,0.0,0.0,0.04,no_data
13944,Little Red Riding Hood's Zombie BBQ,DS,2008.0,Shooter,Destineer,0.03,0.0,0.0,0.0,0.04,"Little Red Riding Hood's Zombie BBQ
Développeur
EnjoyUp
Gammick Entertainment
Éditeur
EUR Gammick Entertainment
AN Destineer
Date de sortie
Nintendo DS
AN 30 octobre 2008
DSiWare
EUR 31 octobre 2009
AN 13 décembre 2010
Genre
Shoot 'em up
Mode de jeu
Solo
Plateforme
Nintendo DS
modifier - modifier le code - modifier Wikidata"
13945,Texas Hold 'Em Poker DS,DS,2005.0,Misc,Majesco Entertainment,0.03,0.0,0.0,0.0,0.04,no_data
13946,DuckTales: Remastered,X360,2013.0,Action,Capcom,0.03,0.0,0.0,0.0,0.04,"Disney's
DuckTales Remastered
Développeur
WayForward Technologies
Éditeur
Capcom
Compositeur
Jake Kaufman
Date de sortie
Wii U (Amérique du Nord), Steam
13 août 2013
PS3, Wii U (Europe)
15 août 2013
Xbox 360
11 septembre 2013
Android, Windows Phone, iOS
2 avril 2015
JP : 19 mai 2015
Version disque (Wii U, PS3, Xbox 360)
AN : 12 novembre 2013
EU (seulement PS3) : 11 avril 2014
Genre
Plate-forme
Mode de jeu
Un joueur
Plateforme
Wii U, PlayStation 3, Xbox 360, Windows, iOS, Android, Windows Phone
Langue
Anglais, français, italien, allemand, espagnol, portugais brésilien
Évaluation
PEGI : 7 ?
modifier - modifier le code - modifier Wikidata"
13947,APB Reloaded,PC,2011.0,Role-Playing,Iceberg Interactive,0.02,0.01,0.0,0.0,0.04,no_data
13948,Railroad Tycoon 3,PC,2003.0,Strategy,Gathering of Developers,0.0,0.03,0.0,0.01,0.04,no_data
13949,Magical Starsign (JP sales),DS,2006.0,Role-Playing,Nintendo,0.0,0.0,0.04,0.0,0.04,no_data
13950,Big Mutha Truckers,GBA,2005.0,Racing,Zoo Digital Publishing,0.03,0.01,0.0,0.0,0.04,"Aperçu des notes reçues
Presse papier
Média Consoles de salon et PC Consoles portables
Jeux vidéo Magazine (FR) 10 / 201 -
Joypad (FR) 2 / 10 (PS2/XB)2 -
Presse numérique
Média Consoles de salon et PC Consoles portables
Gamekult (FR) 5 / 10 (XB)3 -
Jeuxvideo.com (FR) 14 / 20 (PS2)4 (XB)5 -
modifier"
13951,DT Carnage,PSP,2009.0,Racing,Agetec,0.03,0.0,0.0,0.0,0.04,no_data
13952,Resident Evil 6,XOne,2016.0,Shooter,Capcom,0.03,0.0,0.0,0.0,0.04,"Resident Evil 6
Logo officiel de Resident Evil 6.
Développeur
Capcom
Éditeur
Capcom
Réalisateur
Eiichiro Sasaki
Jiro Taoka (concepteur)
Compositeur
Akihiko Narita
Akiyuki Morimoto
Azusa Kato
Kota Suzuki
Thomas Parisch
Laurent Ziliani
Daniel Lindholm
Sebastian Schwartz1
Producteur
Yoshiaki Hirabayashi
Début du projet
2010
Date de sortie
Playstation 3, Xbox 360
INT : 2 octobre 2012
JAP : 4 octobre 2012

Microsoft Windows
AUS : 21 mars 2013
INT : 22 mars 2013

Playstation 4, Xbox One
INT : 29 mars 2016

Nintendo Switch
INT : 29 octobre 2019
Genre
Action-aventure
Jeu de tir à la troisième personne
Mode de jeu
Un joueur, multijoueur
Plateforme
Ordinateur(s) :
Windows
Console(s) :
PlayStation 3, PlayStation 4, Xbox 360, Xbox One
Langue
Français (textes et voix)
Moteur
MT Framework 2.0
Évaluation
PEGI : 18 ?
Site web
www.residentevil.com/6
Resident Evil
Resident Evil 5 (2009) Resident Evil 7 (2017)
modifier - modifier le code - modifier Wikidata"
