Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,description_wiki
3310,Half-Life 2,XB,2005.0,Shooter,Electronic Arts,0.37,0.21,0.0,0.03,0.61,Article détaillé : Half-Life (série de jeux vidéo).
3311,Duke Nukem: Total Meltdown,PS,1997.0,Shooter,GT Interactive,0.34,0.23,0.0,0.04,0.61,no_data
3312,Pac-Man Party,Wii,2010.0,Misc,Namco Bandai Games,0.47,0.09,0.01,0.04,0.61,"Pac-Man Party
Développeur
Namco Bandai Games
Éditeur
Namco Bandai Games
Date de sortie
AN : 16 novembre 2010
JAP : 16 novembre 2010
EUR : 26 novembre 2010
AUS : 25 novembre 2010
Genre
Party game
Mode de jeu
Un à quatre joueurs
Plateforme
Wii, Nintendo 3DS, Windows Mobile
Évaluation
ESRB : E10+ ?
PEGI : 3 ?
modifier - modifier le code - modifier Wikidata"
3313,Jak and Daxter: The Lost Frontier,PSP,2009.0,Platform,Sony Computer Entertainment,0.18,0.27,0.0,0.15,0.61,"Cet article ne cite pas suffisamment ses sources (juin 2010).
Si vous disposez d'ouvrages ou d'articles de référence ou si vous connaissez des sites web de qualité traitant du thème abordé ici, merci de compléter l'article en donnant les références utiles à sa vérifiabilité et en les liant à la section « Notes et références »
En pratique : Quelles sources sont attendues ? Comment ajouter mes sources ?"
3314,Major League Baseball 2K8,X360,2008.0,Sports,Bethesda Softworks,0.56,0.0,0.0,0.05,0.61,"Major League Baseball 2K8
Développeur
Visual Concepts
Éditeur
2K Sports
Date de sortie
2008
Genre
Sport
Mode de jeu
Multijoueur, solo
Plateforme
Xbox 360, PlayStation 3, PlayStation 2, Wii, PlayStation Portable
modifier - modifier le code - modifier Wikidata"
3315,SimCity DS,DS,2007.0,Simulation,Electronic Arts,0.33,0.03,0.21,0.03,0.61,"SimCity DS
Développeur
EA Japan/EA Partners
AKI Corporation
Éditeur
Electronic Arts
Date de sortie
JAP : 22 février 2007
AN : 19 juin 2007
EUR : 22 juin 2007
Genre
City-builder
Mode de jeu
Un joueur, multijoueur
Plateforme
Nintendo DS
Langue
Multilingue
Évaluation
PEGI 3 (d)
SimCity
SimCity 4 (2004) SimCity Sociétés (2007)
modifier - modifier le code - modifier Wikidata"
3316,Major League Baseball 2K9,X360,2009.0,Sports,Spike,0.56,0.0,0.0,0.05,0.61,"Major League Baseball 2K9
Développeur
Visual Concepts
Kush Games (Wii)
Éditeur
2K Sports
Date de sortie
AN 3 mars 2009
JAP 7 juillet 2009
Genre
Sport (baseball)
Mode de jeu
Solo, multijoueur
Plateforme
Ordinateur(s) :
Windows
Console(s) :
Wii, PlayStation 2, PlayStation 3, Xbox 360
Console(s) portable(s) :
PlayStation Portable
modifier - modifier le code - modifier Wikidata"
3317,Petz: Dogz Pack,DS,2008.0,Simulation,Ubisoft,0.56,0.0,0.0,0.05,0.61,no_data
3318,Split/Second,X360,2010.0,Racing,Disney Interactive Studios,0.32,0.23,0.0,0.06,0.61,"Split/Second Velocity
Développeur
Black Rock Studio
Sumo Digital (PSP)
Éditeur
Disney Interactive
Date de sortie
AN 18 mai 2010
EUR21 mai 2010
JAP 9 septembre 2010
Genre
Course
Mode de jeu
Un joueur, multijoueur
Plateforme
Windows, PlayStation 3, Xbox 360, téléphone mobile, iOS, PlayStation Portable
Langue
Anglais
Évaluation
ESRB : E10+ ?
PEGI : 7 ?
Site web
www.disney.co.uk/split-second-velocity
modifier - modifier le code - modifier Wikidata"
3319,Final Fantasy IV Advance,GBA,2005.0,Role-Playing,Nintendo,0.27,0.1,0.22,0.01,0.61,Yoshitaka Amano est le créateur des personnages de Final Fantasy IV.
3320,Madden NFL 2003,GBA,2002.0,Sports,Electronic Arts,0.44,0.16,0.0,0.01,0.61,"Madden NFL 2003
Développeur
EA Tiburon
Budcat Creations
Éditeur
EA Sports
Date de sortie
2002
Genre
Sport (football américain)
Mode de jeu
Solo et multijoueur
Plateforme
PlayStation, PlayStation 2, Xbox, GameCube, Game Boy Advance, PC (Windows)
Évaluation
ESRB : E ?
OFLC (AU) : G ?
Madden NFL
Madden NFL 2002 Madden NFL 2004
modifier - modifier le code - modifier Wikidata"
3321,Tomb Raider Chronicles,PS,1999.0,Action,Eidos Interactive,0.34,0.23,0.0,0.04,0.61,no_data
3322,Harry Potter and the Goblet of Fire,GBA,2005.0,Action,Electronic Arts,0.44,0.16,0.0,0.01,0.61,"Face Nord-Ouest de la maison des Jedusor représentée dans le quatrième film (manoir de Beckley Park, dans le Comté d'Oxford)."
3323,Dragon Ball Z: Buu's Fury,GBA,2004.0,Action,Atari,0.44,0.16,0.0,0.01,0.61,"Dragon Ball Z
Buu's Fury
Développeur
Webfoot Technologies
Éditeur
Atari Inc.
Date de sortie
USA : 14 septembre 2004
Genre
Action-aventure
Mode de jeu
Un joueur, multijoueur
Plateforme
Game Boy Advance
Évaluation
ESRB : E ?
modifier - modifier le code - modifier Wikidata"
3324,Madden NFL 2002,GC,2001.0,Sports,Electronic Arts,0.47,0.12,0.0,0.02,0.61,"Madden NFL 2002
Développeur
EA Tiburon, Budcat Creations
Éditeur
EA Sports
Date de sortie
2001
Genre
Football américain
Mode de jeu
Un joueur, multijoueur
Plateforme
PlayStation, PlayStation 2, Nintendo 64, Windows, Xbox, GameCube, Game Boy Color, Game Boy Advance
Évaluation
ESRB : E ?
Madden NFL
Madden NFL 2001 Madden NFL 2003
modifier - modifier le code - modifier Wikidata"
3325,Guitar Hero: Smash Hits,Wii,2009.0,Misc,Activision,0.33,0.21,0.0,0.06,0.61,"Guitar Hero
Smash Hits
Développeur
Beenox
Éditeur
Activision
Date de sortie
Juin 2009 (États-Unis)
Franchise
Guitar Hero
Genre
Jeu de rythme
Mode de jeu
Solo, multijoueur, mode coopératif
Plateforme
PlayStation 3, Xbox 360, Wii et PlayStation 2
modifier - modifier le code - modifier Wikidata"
3326,Disney TH!NK Fast: The Ultimate Trivia Showdown,Wii,2008.0,Misc,Disney Interactive Studios,0.37,0.16,0.01,0.06,0.61,no_data
3327,Spider-Man: Mysterio's Menace,GBA,2001.0,Action,Activision,0.43,0.16,0.0,0.01,0.61,"Spider-Man
Mysterio's Menace
Développeur
Vicarious Visions
Éditeur
Activision
Date de sortie
EUR : 28 septembre 20011
Franchise
Spider-Man (d)
Genre
Action, plates-formes
Mode de jeu
Un joueur.
Plateforme
Game Boy Advance
Langue
Textes en anglais.
Évaluation
ESRB : E ?
modifier - modifier le code - modifier Wikidata"
3328,Madden NFL 2000,N64,1999.0,Sports,Electronic Arts,0.58,0.02,0.0,0.0,0.61,"Cet article est une ébauche concernant le jeu vidéo et le football américain.
Vous pouvez partager vos connaissances en l’améliorant (comment ?) (voir l’aide à la rédaction)."
3329,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",X360,2007.0,Action,Activision,0.51,0.05,0.0,0.05,0.61,no_data
3330,Game & Watch Gallery 4,GBA,2002.0,Misc,Nintendo,0.43,0.16,0.0,0.01,0.61,"Game and Watch Gallery Advance
Développeur
Nintendo R&D1
Éditeur
Nintendo
Date de sortie
EUR : 25 octobre 2002
AN : 28 octobre 2002
Genre
Compilation
Mode de jeu
Multi-joueurs
Plateforme
Game Boy Advance, Wii U
modifier - modifier le code - modifier Wikidata"
3331,Littlest Pet Shop: Jungle,DS,2008.0,Simulation,Electronic Arts,0.34,0.2,0.0,0.06,0.61,no_data
3332,Naruto: Ultimate Ninja,PS2,2003.0,Fighting,Atari,0.5,0.02,0.0,0.08,0.61,↑ Naruto: Utimate Ninja [archive] sur Jeuxvideo.com
3333,Fighters Uncaged,X360,2010.0,Fighting,Ubisoft,0.31,0.24,0.0,0.06,0.61,"Fighters Uncaged
Développeur
AMA
Éditeur
Ubisoft
Date de sortie
10 novembre 2010
Genre
Combat
Mode de jeu
Un à deux joueurs
Plateforme
Xbox 360
Site web
fighters-uncaged.uk.ubi.com
modifier - modifier le code - modifier Wikidata"
3334,Call of Juarez: Bound in Blood,X360,2009.0,Shooter,Ubisoft,0.3,0.24,0.0,0.06,0.61,"Call of Juarez
Bound in Blood
Développeur
Techland
Éditeur
Ubisoft
Date de sortie
AN : 30 juin 2009
EUR : 2 juillet 2009
Genre
Tir à la première personne
Mode de jeu
Solo et multijoueur
Plateforme
PC (Windows), PlayStation 3, Xbox 360
Langue
Anglais
Moteur
Chrome Engine (en)
Version
101
Évaluation
ESRB : M ?
PEGI : 16 ?
Site web
www.callofjuarezgame.com
Call of Juarez
Call of Juarez (2006) Call of Juarez: The Cartel (2011)
modifier - modifier le code - modifier Wikidata"
3335,New Play Control! Pikmin 2,Wii,2009.0,Strategy,Nintendo,0.11,0.14,0.33,0.02,0.6,no_data
3336,Tony Hawk's Underground,GBA,2003.0,Sports,Activision,0.43,0.16,0.0,0.01,0.6,"Cet article ne cite pas suffisamment ses sources (juillet 2015).
Si vous disposez d'ouvrages ou d'articles de référence ou si vous connaissez des sites web de qualité traitant du thème abordé ici, merci de compléter l'article en donnant les références utiles à sa vérifiabilité et en les liant à la section « Notes et références »
En pratique : Quelles sources sont attendues ? Comment ajouter mes sources ?"
3337,Hot Shots Golf: World Invitational,PSV,2011.0,Sports,Sony Computer Entertainment,0.19,0.11,0.25,0.06,0.6,no_data
3338,Monster Trucks,GBA,2004.0,Racing,Majesco Entertainment,0.43,0.16,0.0,0.01,0.6,"Pour les articles homonymes, voir Monster truck (homonymie)."
3339,Shadow The Hedgehog,PS2,2005.0,Platform,Sega,0.5,0.02,0.0,0.08,0.6,"Cette section est vide, insuffisamment détaillée ou incomplète. Votre aide est la bienvenue ! Comment faire ?"
3340,Wave Race: Blue Storm,GC,2001.0,Racing,Nintendo,0.4,0.1,0.09,0.02,0.6,"Cette section est vide, insuffisamment détaillée ou incomplète. Votre aide est la bienvenue ! Comment faire ?"
3341,Backyard Wrestling: Don't Try This at Home,PS2,2003.0,Fighting,Eidos Interactive,0.3,0.23,0.0,0.08,0.6,no_data
3342,Fight Night Round 2,XB,2005.0,Fighting,Electronic Arts,0.42,0.16,0.0,0.02,0.6,"Fight Night
Round 2
Développeur
EA Sports
Éditeur
EA Sports
Franchise
Fight Night
Genre
Boxe
Mode de jeu
Multijoueur, solo
Plateforme
PlayStation 2, Xbox, GameCube
Évaluation
PEGI : 12+ ?
modifier - modifier le code - modifier Wikidata"
3343,MonHun Nikki: Poka Poka Ailu Mura,PSP,2010.0,Role-Playing,Capcom,0.0,0.0,0.6,0.0,0.6,no_data
3344,The Golden Compass,DS,2007.0,Action,Sega,0.28,0.25,0.0,0.06,0.6,"↑ Northern Lights (trad. littérale : « Les Lumières du Nord », terme qui désigne en anglais une aurore boréale) au Royaume-Uni ou The Golden Compass (trad. littérale : « La Boussole Dorée ») aux États-Unis et au Canada anglophone.
↑ Philip Pullman film stripped of religious themes - Telegraph [archive]
↑ La Boussole d'Or ne sera pas anti-catholique [archive]
↑
a et b Interview de Anthony Horvath [archive]
↑ (fr)Danièle Douet [archive] sur RS Doublage
↑ Cinefeed [archive]
↑ The Independent [archive]
↑ Opinion de l'auteur sur son site officiel [archive]"
3345,NBA 2K8,PS2,2007.0,Sports,Take-Two Interactive,0.5,0.02,0.0,0.08,0.6,"NBA 2K8
Développeur
Visual Concepts
Éditeur
2K Sports
Date de sortie
2007
Genre
Sport
Mode de jeu
Un à 7 joueurs en local et jusqu'à 10 en ligne
Plateforme
PlayStation 3, Xbox 360, PlayStation 2
Évaluation
PEGI : 3+ ?
NBA 2K
NBA 2K7 NBA 2K9
modifier - modifier le code - modifier Wikidata"
3346,Phineas and Ferb: Across the 2nd Dimension,Wii,2011.0,Action,Disney Interactive Studios,0.36,0.19,0.0,0.05,0.6,no_data
3347,Disney Infinity,WiiU,2013.0,Action,Disney Interactive Studios,0.33,0.22,0.0,0.05,0.6,"Disney Infinity
Logo du premier jeu de la série.
Genre
Plates-formes, aventure
Développeur
Avalanche Software, Altron (3DS)
Éditeur
Disney Interactive Studios
Premier jeu
2013
Jeu phare
Disney Infinity
Disney Infinity: Marvel Super Heroes
Disney Infinity 3.0
Dernier jeu
2015
Plate-forme
PC (Windows), PlayStation 3, PlayStation 4, Wii, Wii U, Nintendo 3DS, Xbox 360, Xbox One, Apple TV
Site web
infinity.disney.com
modifier - modifier le code - modifier Wikidata"
3348,The Golden Compass,Wii,,Action,Sega,0.26,0.28,0.0,0.07,0.6,"↑ Northern Lights (trad. littérale : « Les Lumières du Nord », terme qui désigne en anglais une aurore boréale) au Royaume-Uni ou The Golden Compass (trad. littérale : « La Boussole Dorée ») aux États-Unis et au Canada anglophone.
↑ Philip Pullman film stripped of religious themes - Telegraph [archive]
↑ La Boussole d'Or ne sera pas anti-catholique [archive]
↑
a et b Interview de Anthony Horvath [archive]
↑ (fr)Danièle Douet [archive] sur RS Doublage
↑ Cinefeed [archive]
↑ The Independent [archive]
↑ Opinion de l'auteur sur son site officiel [archive]"
3349,WarioWare D.I.Y.,DS,2009.0,Misc,Nintendo,0.18,0.19,0.2,0.04,0.6,"WarioWare
D.I.Y.
Développeur
Intelligent Systems
Nintendo SPD
Éditeur
Nintendo
Producteur
Yoshio Sakamoto
Date de sortie
JAP : 29 avril 2009
AN : 28 mars 2010
EUR : 30 avril 2010
Genre
Action / Puzzle
Mode de jeu
Un joueur
Plateforme
Nintendo DS
WarioWare
WarioWare: Snapped! WarioWare Gold
modifier - modifier le code - modifier Wikidata"
3350,Tony Hawk: RIDE,PS3,2009.0,Sports,Activision,0.38,0.15,0.0,0.08,0.6,"Tony Hawk
Ride
Développeur
Robomodo
Buzz Monkey (Wii)
Éditeur
Activision
Date de sortie
AN : 17 novembre 2009
EUR : 4 décembre 2009
AUS : 10 mars 2010
Genre
Sport : skateboard
Mode de jeu
Un joueur, multijoueur
Plateforme
Console(s) :
PlayStation 3, Xbox 360, Wii
Langue
Multilingue
Tony Hawk's
Motion (2008) Shred (2010)
modifier - modifier le code - modifier Wikidata"
3351,LEGO Jurassic World,3DS,2015.0,Action,Warner Bros. Interactive Entertainment,0.31,0.22,0.03,0.05,0.6,"Pour les articles homonymes, voir Jurassic World (homonymie)."
3352,Alice: Madness Returns,PS3,2011.0,Adventure,Electronic Arts,0.22,0.25,0.04,0.09,0.6,"Alice
Retour au pays de la folie
Développeur
Spicy Horse
Éditeur
Electronic Arts
Réalisateur
American McGee
Date de sortie
USA : 14 juin 2011
EUR : 16 juin 2011
Genre
Action-aventure
Mode de jeu
Solo
Plateforme
Windows, PlayStation 3, Xbox 360
Langue
Anglais
Moteur
Unreal Engine 3
Évaluation
PEGI 18 (d)
Site web
www.ea.com/alice
modifier - modifier le code - modifier Wikidata"
3353,LEGO The Hobbit,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,0.12,0.37,0.0,0.1,0.6,"Lego Le Hobbit
Développeur
TT Games
MGM Interactive
Éditeur
Warner Bros. Interactive Entertainment
Feral Interactive (Mac OS X)
Compositeur
Rob Westwood
Ian Livingstone
Howard Shore
Date de sortie
AN : 8 avril 2014
EUR : 11 avril 2014
Genre
Action-aventure
Mode de jeu
Un joueur
Plateforme
Ordinateur(s) :
Windows, Mac OS X
Console(s) :
PS3, PS4, Xbox 360, Xbox One, Wii
Console(s) portable(s) :
3DS, PS Vita
Langue
Textes en français
Évaluation
PEGI : 7 ?
Site web
thelordoftherings.lego.com/en-us/default.aspx
Lego Seigneur des Anneaux
Lego Le Seigneur des anneaux (2012) -
modifier - modifier le code - modifier Wikidata"
3354,Suikoden,PS,1995.0,Role-Playing,Konami Digital Entertainment,0.21,0.14,0.21,0.04,0.6,
3355,Secret Agent Clank,PS2,2009.0,Platform,Sony Computer Entertainment,0.13,0.18,0.0,0.29,0.6,"Secret Agent Clank
Développeur
High Impact Games (PSP)
Sanzaru Games (PS2)
Éditeur
Sony Computer Entertainment
Compositeur
David Bergeaud
Date de sortie
PlayStation Portable
17 juin 2008
11 juillet 2008
20 novembre 2008
PlayStation 2
26 mai 2009
13 juin 2009
Franchise
Ratchet & Clank
Genre
Action / Plates-formes
Mode de jeu
Un joueur
Plateforme
PlayStation Portable, PlayStation 2
Évaluation
PEGI 7 (d), PEGI 7 (d)
Site web
www.ratchetandclank.com, www.us.playstation.com/ratchetandclank/secret_agent_clank.html
modifier - modifier le code - modifier Wikidata"
3356,Rayman Arena,PS2,2001.0,Racing,Ubisoft,0.29,0.23,0.0,0.08,0.6,"Rayman M
Logo du jeu
Développeur
Ubisoft Montreuil / Ubisoft Milan
Nelvana
Éditeur
Ubisoft
Réalisateur
Michel Ancel
Date de sortie
Xbox
EUR : 9 novembre 2001
USA : 24 septembre 2002

PlayStation 1
renommé Rayman Rush
EUR : 8 mars 2002
USA : 26 mars 2002
Franchise
Rayman
Genre
Party game
Mode de jeu
Un joueur, multijoueur
Plateforme
Ordinateur(s) :
Windows
Console(s) :
PS1, PS2, Xbox, GameCube
Langue
Français
Moteur
RenderWare
modifier - modifier le code - modifier Wikidata"
3357,Avatar: The Game,PSP,2009.0,Action,Ubisoft,0.22,0.24,0.0,0.14,0.6,no_data
3358,Jaws Unleashed,PS2,2006.0,Action,THQ,0.5,0.02,0.0,0.08,0.6,"Jaws Unleashed
Développeur
Appaloosa Interactive
Éditeur
Majesco Entertainment, THQ
Compositeur
Cris Velasco (en)
Date de sortie
AN : 23 mai 2006
EUR : 20 octobre 2006
Genre
Action-aventure
Mode de jeu
Solo
Plateforme
PlayStation 2, Xbox, PC
modifier - modifier le code - modifier Wikidata"
3359,Puyo Puyo Sun,SAT,1997.0,Puzzle,Compile,0.0,0.0,0.6,0.0,0.6,"Puyo Puyo Sun
Développeur
Compile
Éditeur
Compile, Sega (rééditions postérieurs)
Date de sortie
31 octobre 1997 (Japon)
Franchise
Puyo Puyo
Genre
Puzzle
Mode de jeu
Un joueur
Plateforme
Saturn, Nintendo 64, PlayStation, Windows, Arcade, Game Boy Color
modifier - modifier le code - modifier Wikidata"
3360,Half-Life,PS2,2001.0,Shooter,Vivendi Games,0.29,0.23,0.0,0.08,0.6,"Half-Life
Logo de la série Half-Life.
Genre
Science-fiction, jeu de tir en vue subjective
Développeur
Valve Corporation, Gearbox Software
Éditeur
Valve Corporation, Electronic Arts
Premier jeu
1998 : Half-Life
Jeu phare
Half-Life
Half-Life 2
Half-Life: Alyx
Dernier jeu
2020 : Half-Life: Alyx
Plate-forme
Ordinateur personnel, Linux, macOS, PlayStation 2, PlayStation 3, Xbox, Xbox 360, Android, Nvidia Shield (en), Microsoft Windows
Site web
www.half-life.com/en/home, www.half-life.com/de/home, www.half-life.com/fr/home
modifier - modifier le code - modifier Wikidata"
3361,Tomb Raider (2013),XOne,2014.0,Action,Square Enix,0.34,0.21,0.0,0.05,0.6,no_data
3362,Mickey's Speedway USA,N64,2000.0,Racing,Nintendo,0.37,0.08,0.14,0.01,0.6,"Mickey's Speedway USA
Développeur
Rare
Éditeur
Nintendo
Disney Interactive
Date de sortie
Nintendo 64
AN : 13 novembre 2000
EUR : 1er décembre 2000
JAP : 21 janvier 2001
Game Boy Color
EUR : 23 mars 2001
AN : 25 mars 2001
Genre
Course
Mode de jeu
Multijoueur, solo
Plateforme
Nintendo 64, Game Boy Color
Moteur
Diddy Kong Racing
Évaluation
ESRB : E ?
Site web
www.nintendo.co.jp/n01/n64/software/nus_p_nmlj
modifier - modifier le code - modifier Wikidata"
3363,International Superstar Soccer 64,N64,1997.0,Sports,Konami Digital Entertainment,0.09,0.26,0.23,0.02,0.6,"International Superstar Soccer 64
Développeur
Konami
Éditeur
Konami
Date de sortie
Nintendo 64
JAP : 1996
AN : 1997
EUR : 1997
Franchise
International Superstar Soccer
Genre
Football
Mode de jeu
Un à quatre joueur(s)
Plateforme
Nintendo 64
modifier - modifier le code - modifier Wikidata"
3364,Skylanders SWAP Force,WiiU,2013.0,Platform,Activision,0.4,0.15,0.0,0.06,0.6,no_data
3365,NASCAR Heat 2002,PS2,2001.0,Racing,Infogrames,0.29,0.23,0.0,0.08,0.6,"NASCAR Heat 2002
Développeur
Monster Games
Crawfish Interactive (GBA)
Éditeur
Infogrames
Date de sortie
PlayStation 2
18 juin 2001
Xbox
15 novembre 2001
Game Boy Advance
6 mai 2002
Genre
Course
Plateforme
Console(s) :
PlayStation 2, Xbox
Console(s) portable(s) :
Game Boy Advance
modifier - modifier le code - modifier Wikidata"
3366,Disney Sing It! High School Musical 3: Senior Year,Wii,2008.0,Misc,Disney Interactive Studios,0.32,0.23,0.0,0.04,0.6,no_data
3367,From TV Animation One Piece: Grand Battle 2,PS,2002.0,Fighting,Namco Bandai Games,0.0,0.0,0.56,0.04,0.6,no_data
3368,BeatMania Append 3rdMix,PS,1998.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.56,0.04,0.6,no_data
3369,PGR3 - Project Gotham Racing 3,X360,2005.0,Racing,Microsoft Game Studios,0.49,0.03,0.03,0.05,0.6,no_data
3370,XCOM: Enemy Unknown,PS3,2012.0,Strategy,Take-Two Interactive,0.24,0.25,0.0,0.11,0.6,"XCOM
Enemy Unknown
Développeur
Firaxis Games
[afficher]
Collaborations :

Éditeur
2K Games
Feral Interactive (Mac1, Linux2)
Réalisateur
Jake Solomon
Compositeur
Roland Rizzo
Michael McCann
Date de sortie
AN : 9 octobre 2012
PAL : 12 octobre 2012
Genre
Tactique au tour par tour
Mode de jeu
Un joueur, multijoueur
Plateforme
Ordinateur(s) :
OS X, Ubuntu, Windows
Console(s) :
PlayStation 3, Xbox 360
Console(s) portable(s) :
PlayStation Vita
Téléphone(s) mobile(s) :
Android, iOS
Langue
Anglais, allemand, français, italien, coréen, espagnol, russe, japonais, polonais, chinois traditionnel (d)
Moteur
UnrealEngine 3
Évaluation
ESRB : M ?
PEGI : 18 ?
Site web
www.xcom.com/enemyunknown
XCOM (Reboot)
The Bureau: XCOM Declassified
modifier - modifier le code - modifier Wikidata"
3371,Blur,X360,2010.0,Racing,Activision,0.25,0.28,0.0,0.06,0.6,"Blur
Damon Albarn, Graham Coxon, Alex James, et Dave Rowntree.
Informations générales
Autre nom Seymour
Pays d'origine Royaume-Uni
Genre musical Rock alternatif, Britpop, rock indépendant
Années actives 1989–2003, depuis 2009
Labels Food Records, SBK, Parlophone, EMI, Warner Bros.
Site officiel www.blur.co.uk
Composition du groupe
Membres Damon Albarn
Alex James
Dave Rowntree
Graham Coxon
Logo de Blur.
modifier"
3372,Xena: Warrior Princess,PS,1998.0,Adventure,Electronic Arts,0.33,0.23,0.0,0.04,0.6,"Ted Raimi (à droite) au côté de Suzanne Keilly en avril 2007. L'acteur incarne Joxer, le meilleur ami de Xena et de Gabrielle."
3373,Scribblenauts: Unlimited,3DS,2012.0,Action,Warner Bros. Interactive Entertainment,0.55,0.01,0.0,0.04,0.6,no_data
3374,Front Mission,SNES,1995.0,Strategy,SquareSoft,0.0,0.0,0.6,0.0,0.6,"Front Mission
Genre
Tactical RPG
Run and gun (Gun Hazard)
Simulation, tir à la troisième personne (Evolved)
Développeur
Square Enix, Square, Double Helix Games, G-Craft, h.a.n.d., MSF, Winds, Omiya Soft
Éditeur
Square Enix, Square
Personnalité clé
Toshiro Tsuchida
Premier jeu
1995 : Front Mission
Plate-forme
Nintendo DS, PlayStation, PlayStation 2, PlayStation 3, Super Nintendo, Téléphone mobile, Windows, WonderSwan Color, Xbox 360, Nintendo Switch
modifier - modifier le code - modifier Wikidata"
